name_a,name_b,severity,mechanism,source,url
digoxin,furosemide,moderate,Loop-diuretic-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=furosemide
digoxin,torsemide,moderate,Loop-diuretic-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=torsemide
digoxin,bumetanide,moderate,Loop-diuretic-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=bumetanide
digoxin,hydrochlorothiazide,moderate,Thiazide-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=hydrochlorothiazide
digoxin,chlorthalidone,moderate,Thiazide-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=chlorthalidone
digoxin,indapamide,moderate,Thiazide-induced hypokalaemia sensitises the myocardium to digoxin toxicity.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indapamide
digoxin,erythromycin,moderate,"Macrolides (notably clarithromycin) inhibit P-glycoprotein-mediated digoxin clearance and reduce gut flora that degrade digoxin, raising digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
digoxin,clarithromycin,moderate,"Macrolides (notably clarithromycin) inhibit P-glycoprotein-mediated digoxin clearance and reduce gut flora that degrade digoxin, raising digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
digoxin,azithromycin,moderate,"Macrolides (notably clarithromycin) inhibit P-glycoprotein-mediated digoxin clearance and reduce gut flora that degrade digoxin, raising digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
digoxin,ketoconazole,moderate,"Azoles inhibit P-glycoprotein transport of digoxin, raising plasma digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
digoxin,itraconazole,moderate,"Azoles inhibit P-glycoprotein transport of digoxin, raising plasma digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
digoxin,fluconazole,moderate,"Azoles inhibit P-glycoprotein transport of digoxin, raising plasma digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
digoxin,voriconazole,moderate,"Azoles inhibit P-glycoprotein transport of digoxin, raising plasma digoxin levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
digoxin,diltiazem,moderate,Verapamil/diltiazem reduce digoxin clearance via P-glycoprotein inhibition and add AV-nodal depression.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diltiazem
digoxin,verapamil,moderate,Verapamil/diltiazem reduce digoxin clearance via P-glycoprotein inhibition and add AV-nodal depression.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=verapamil
theophylline,ciprofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ciprofloxacin
theophylline,levofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=levofloxacin
theophylline,ofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ofloxacin
theophylline,norfloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=norfloxacin
theophylline,moxifloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=moxifloxacin
aminophylline,ciprofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ciprofloxacin
aminophylline,levofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=levofloxacin
aminophylline,ofloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ofloxacin
aminophylline,norfloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=norfloxacin
aminophylline,moxifloxacin,major,"Fluoroquinolones (notably ciprofloxacin) inhibit CYP1A2-mediated theophylline clearance, risking theophylline toxicity (arrhythmia, seizures).","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=moxifloxacin
theophylline,erythromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
theophylline,clarithromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
theophylline,azithromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
aminophylline,erythromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
aminophylline,clarithromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
aminophylline,azithromycin,moderate,"Macrolides inhibit theophylline metabolism via CYP3A4/1A2, increasing plasma theophylline levels.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
theophylline,phenytoin,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenytoin
theophylline,carbamazepine,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=carbamazepine
theophylline,phenobarbital,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenobarbital
theophylline,rifampicin,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=rifampicin
aminophylline,phenytoin,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenytoin
aminophylline,carbamazepine,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=carbamazepine
aminophylline,phenobarbital,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenobarbital
aminophylline,rifampicin,moderate,"Enzyme induction accelerates theophylline metabolism, reducing plasma levels and efficacy.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=rifampicin
prednisolone,ibuprofen,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
prednisolone,diclofenac,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
prednisolone,naproxen,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
prednisolone,aceclofenac,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
prednisolone,mefenamic acid,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
prednisolone,nimesulide,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
prednisolone,indomethacin,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
prednisolone,piroxicam,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
dexamethasone,ibuprofen,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
dexamethasone,diclofenac,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
dexamethasone,naproxen,major,Combined corticosteroid and NSAID therapy substantially increases peptic ulceration and GI bleeding risk.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
